order_id,order_code,order_date,order_status,order_description,buyer_id,buyer_name,buyer_phone,buyer_address,buyer_email,buyer_discount_%,employee_id,employee_fio,employee_phone,employee_experience,employee_hire_date,position_name,position_salary_min,position_salary_max,item_id,product_id,product_name,product_price,product_stock,product_min_stock,quantity_ordered,price_at_order,line_total,category_name,category_description,supplier_name,supplier_address,supplier_phone,supplier_email,supplier_rating
501,ORD202577224,2024-08-27 12:55:00,Отправлен,Детские товары,157,Зайцев Павел Александрович,+79577223751,'Краснодар,ул. Центральная,д. 20,589,Соколов Андрей Владимирович,+79439242744,8 лет,2018-11-01,Начальник отдела логистики,55000.00,90000.00,1317,739,Конструктор ASUS 500 деталей,3846.49,62,30,18,47776.24,859972.32,Безопасность,'Замки,"ООО ""НовыйПоставщик""",'Москва,ул. Новая,д. 1',+79991234567
501,ORD202577224,2024-08-27 12:55:00,Отправлен,Детские товары,157,Зайцев Павел Александрович,+79577223751,'Краснодар,ул. Центральная,д. 20,589,Соколов Андрей Владимирович,+79439242744,8 лет,2018-11-01,Начальник отдела логистики,55000.00,90000.00,1318,569,Чемодан Bosch L,17175.20,75,5,7,1275.43,8928.01,Зоотовары,'Корм,"ООО ""СтройМатериалы+""",'Краснодар,ул. Красная,д. 77',+78612678901
501,ORD202577224,2024-08-27 12:55:00,Отправлен,Детские товары,157,Зайцев Павел Александрович,+79577223751,'Краснодар,ул. Центральная,д. 20,589,Соколов Андрей Владимирович,+79439242744,8 лет,2018-11-01,Начальник отдела логистики,55000.00,90000.00,1319,35,Кроватка детская Sony,15855.47,50,20,7,67687.98,473815.86,Медицинские товары,'Термометры,"Компания ""Альфа-Дистрибуция""",'Уфа,ул. Ленина,д. 11',+73472012345
502,ORD202470370,2025-02-10 15:33:00,Подтвержден,Комплектующие,240,"ИП ""АльфаПром27""",+79134136665,'Краснодар,пр. Ленина,д. 51,352,Сидоров Дмитрий Сергеевич,+79435049661,11 лет,2004-03-20,Начальник отдела логистики,55000.00,90000.00,1320,883,Флешка Stanley 64GB,1420.06,193,10,5,57870.74,289353.7,Одежда и обувь,Текстильные изделия и обувь,"ООО ""ГлобалТрейд""",'Новосибирск,ул. Красный проспект,д. 12',+73832345678
503,ORD202460465,2025-06-24 00:22:00,Отменён,Электроника,80,Соколова Ирина Дмитриевна,+79195456573,'Воронеж,пр. Победы,д. 19,373,Морозов Андрей Владимирович,+79659183716,7 лет,2014-09-03,Менеджер по складу,38000.00,65000.00,1321,33,Коляска детская Beko,42106.57,120,15,19,16722.52,317727.88,Медицинские товары,'Термометры,"ООО ""СтройМатериалы+""",'Краснодар,ул. Красная,д. 77',+78612678901
503,ORD202460465,2025-06-24 00:22:00,Отменён,Электроника,80,Соколова Ирина Дмитриевна,+79195456573,'Воронеж,пр. Победы,д. 19,373,Морозов Андрей Владимирович,+79659183716,7 лет,2014-09-03,Менеджер по складу,38000.00,65000.00,1322,521,Будильник Beko,1779.41,5,20,10,52895.75,528957.5,Книги и учёба,'Учебники,"ООО ""СтройМатериалы+""",'Краснодар,ул. Красная,д. 77',+78612678901
503,ORD202460465,2025-06-24 00:22:00,Отменён,Электроника,80,Соколова Ирина Дмитриевна,+79195456573,'Воронеж,пр. Победы,д. 19,373,Морозов Андрей Владимирович,+79659183716,7 лет,2014-09-03,Менеджер по складу,38000.00,65000.00,1323,50,Набор приманок Huawei,967.13,167,10,19,70231.19,1334392.61,Лакокрасочные материалы,'Краски,"ООО ""ГлобалТрейд""",'Новосибирск,ул. Красный проспект,д. 12',+73832345678
504,ORD202459489,2024-06-28 18:53:00,В обработке,Спортивные товары,538,Голубева Светлана Николаевна,+79281055488,'Челябинск,ул. Центральная,д. 32,780,Морозова Ирина Андреевна,+79175671550,3 года,2002-05-15,Администратор,30000.00,50000.00,1324,57,Корм для собак Makita 5кг,2174.82,49,5,5,66856.51,334282.55,Посуда и кухня,'Кастрюли,"ООО ""БизнесЛайн""",'Волгоград,пр. Ленина,д. 66',+78442123456
505,ORD202551243,2025-07-26 01:51:00,Доставлен,Одежда и обувь,570,"ИП ""АльфаПром67""",+79436474513,'Омск,ул. Школьная,д. 136,251,Сидорова Валентина Сергеевна,+79186327664,2 года,2023-09-16,,,,1325,553,Товар Настольные игры DeWalt модель,45945.59,51,20,10,42530.68,425306.8,Настольные игры,'Шахматы,"ЗАО ""Партнер Групп""",'Пермь,ул. Комсомольский проспект,д. 45',+73422234567
506,ORD202432637,2025-02-05 09:36:00,Доставлен,Компьютерная периферия,580,Павлова Людмила Николаевна,+79266087374,'Омск,ул. Молодёжная,д. 86,191,Смирнов Владимир Андреевич,+79768903903,10 лет,2023-07-08,Бухгалтер,40000.00,70000.00,1326,7,Принтер HP LaserJet,16500.00,18,5,19,15612.74,296642.06,,,"ООО ""ГлобалТрейд""",'Новосибирск,ул. Красный проспект,д. 12',+73832345678
507,ORD202533913,2025-10-03 12:26:00,В обработке,Садовый инвентарь,548,"АО ""СигмаТех79""",+79622354300,'Москва,ул. Ленина,д. 46,8,Федорова Ольга Владимировна,+74958888888,8 лет,2016-04-18,Менеджер по складу,38000.00,65000.00,1327,993,Ламинат Lenovo 8мм,1443.53,24,5,10,71726.23,717262.3,Телефония,'Телефоны,"ООО ""ГлобалТрейд""",'Новосибирск,ул. Красный проспект,д. 12',+73832345678
507,ORD202533913,2025-10-03 12:26:00,В обработке,Садовый инвентарь,548,"АО ""СигмаТех79""",+79622354300,'Москва,ул. Ленина,д. 46,8,Федорова Ольга Владимировна,+74958888888,8 лет,2016-04-18,Менеджер по складу,38000.00,65000.00,1328,214,Смеситель для кухни Beko,3852.30,137,5,11,55127.64,606404.04,Фото и видео,'Фотоаппараты,"ЗАО ""МетроОпт""",'Санкт-Петербург,пр. Невский,д. 88',+78123456789
507,ORD202533913,2025-10-03 12:26:00,В обработке,Садовый инвентарь,548,"АО ""СигмаТех79""",+79622354300,'Москва,ул. Ленина,д. 46,8,Федорова Ольга Владимировна,+74958888888,8 лет,2016-04-18,Менеджер по складу,38000.00,65000.00,1329,893,Краска интерьерная Huawei 10л,4576.65,197,10,11,66590.87,732499.57,Комплектующие ПК,'Процессоры,"ООО ""НовыйПоставщик""",'Москва,ул. Новая,д. 1',+79991234567
507,ORD202533913,2025-10-03 12:26:00,В обработке,Садовый инвентарь,548,"АО ""СигмаТех79""",+79622354300,'Москва,ул. Ленина,д. 46,8,Федорова Ольга Владимировна,+74958888888,8 лет,2016-04-18,Менеджер по складу,38000.00,65000.00,1330,198,Умная розетка Logitech,1530.67,97,10,18,23377.33,420791.94,Спортивные товары,Товары для спорта и активного отдыха,"ЗАО ""ПродТорг""",'Челябинск,пр. Ленина,д. 55',+73512789012
508,ORD202558324,2024-06-09 14:57:00,Отправлен,Комплектующие,872,Виноградов Дмитрий Владимирович,+79489001944,'Уфа,ул. Ленина,д. 75,128,Кузнецова Виктория Андреевна,+79749007468,3 года,2002-09-24,Администратор,30000.00,50000.00,1331,711,Вентилятор напольный Logitech,6926.03,177,20,14,53051.41,742719.74,Игрушки,Детские игрушки и развлечения,"ООО ""ГлобалТрейд""",'Новосибирск,ул. Красный проспект,д. 12',+73832345678
509,ORD202457997,2025-07-18 23:33:00,В обработке,Ювелирные изделия,599,Новиков Артём Алексеевич,+79544167286,'Воронеж,ул. Мира,д. 122,539,Смирнова Виктория Александровна,+79804321723,1 год,2008-11-28,Администратор,30000.00,50000.00,1332,118,Настенные часы Lenovo,3233.40,96,20,6,13656.83,81940.98,Книги и учёба,'Учебники,"ООО ""НовыйПоставщик""",'Москва,ул. Новая,д. 1',+79991234567
509,ORD202457997,2025-07-18 23:33:00,В обработке,Ювелирные изделия,599,Новиков Артём Алексеевич,+79544167286,'Воронеж,ул. Мира,д. 122,539,Смирнова Виктория Александровна,+79804321723,1 год,2008-11-28,Администратор,30000.00,50000.00,1333,733,Учебник по математике Acer,694.01,76,15,19,41756.17,793367.23,Уход за домом,'Пылесосы,"ЗАО ""МетроОпт""",'Санкт-Петербург,пр. Невский,д. 88',+78123456789
509,ORD202457997,2025-07-18 23:33:00,В обработке,Ювелирные изделия,599,Новиков Артём Алексеевич,+79544167286,'Воронеж,ул. Мира,д. 122,539,Смирнова Виктория Александровна,+79804321723,1 год,2008-11-28,Администратор,30000.00,50000.00,1334,829,Набор приманок Sony,1913.30,140,10,19,2693.43,51175.17,Лакокрасочные материалы,'Краски,"ЗАО ""Партнер Групп""",'Пермь,ул. Комсомольский проспект,д. 45',+73422234567
509,ORD202457997,2025-07-18 23:33:00,В обработке,Ювелирные изделия,599,Новиков Артём Алексеевич,+79544167286,'Воронеж,ул. Мира,д. 122,539,Смирнова Виктория Александровна,+79804321723,1 год,2008-11-28,Администратор,30000.00,50000.00,1335,245,Настольная игра Stanley,2603.00,131,5,15,33749.30,506239.5,Офисная техника,'Принтеры,"Компания ""Альфа-Дистрибуция""",'Уфа,ул. Ленина,д. 11',+73472012345
